timestamp,value,metric_name,instance,job,le
2025-07-05 07:37:06,63,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,3.5
2025-07-05 07:38:06,84,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,3.5
2025-07-05 07:39:06,104,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,3.5
2025-07-05 07:40:06,124,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,3.5
2025-07-05 07:41:06,144,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,3.5
2025-07-05 07:42:06,168,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,3.5
2025-07-05 07:43:06,1,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,3.5
2025-07-05 07:30:06,8,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:31:06,30,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:32:06,14,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:33:06,34,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:34:06,3,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:35:06,23,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:36:06,43,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:37:06,63,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:38:06,84,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:39:06,104,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:40:06,124,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:41:06,144,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:42:06,168,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:43:06,1,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,30.0
2025-07-05 07:30:06,8,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:31:06,30,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:32:06,14,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:33:06,34,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:34:06,3,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:35:06,23,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:36:06,43,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:37:06,63,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:38:06,84,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:39:06,104,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:40:06,124,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:41:06,144,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:42:06,168,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:43:06,1,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.0
2025-07-05 07:30:06,8,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:31:06,30,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:32:06,14,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:33:06,34,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:34:06,3,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:35:06,23,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:36:06,43,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:37:06,63,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:38:06,84,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:39:06,104,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:40:06,124,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:41:06,144,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:42:06,168,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:43:06,1,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,4.5
2025-07-05 07:30:06,8,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:31:06,30,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:32:06,14,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:33:06,34,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:34:06,3,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:35:06,23,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:36:06,43,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:37:06,63,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:38:06,84,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:39:06,104,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:40:06,124,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:41:06,144,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:42:06,168,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:43:06,1,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,5.0
2025-07-05 07:30:06,8,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:31:06,30,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:32:06,14,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:33:06,34,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:34:06,3,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:35:06,23,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:36:06,43,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:37:06,63,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:38:06,84,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:39:06,104,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:40:06,124,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:41:06,144,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:42:06,168,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:43:06,1,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,60.0
2025-07-05 07:30:06,8,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:31:06,30,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:32:06,14,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:33:06,34,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:34:06,3,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:35:06,23,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:36:06,43,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:37:06,63,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:38:06,84,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:39:06,104,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:40:06,124,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:41:06,144,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:42:06,168,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:43:06,1,http_request_duration_highr_seconds_bucket,10.244.1.14:8000,prometheus.scrape.annotated_pods,7.5
2025-07-05 07:32:06,19,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:33:06,4,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:34:06,24,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:35:06,45,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:36:06,65,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:37:06,85,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:38:06,106,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:39:06,0,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:40:06,17,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:41:06,37,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:42:06,57,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:43:06,77,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,+Inf
2025-07-05 07:32:06,1,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:33:06,4,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:34:06,24,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:35:06,45,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:36:06,65,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:37:06,85,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:38:06,90,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:39:06,0,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:40:06,17,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:41:06,37,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:42:06,57,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:43:06,77,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.01
2025-07-05 07:32:06,3,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:33:06,4,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:34:06,24,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:35:06,45,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:36:06,65,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:37:06,85,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:38:06,95,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:39:06,0,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:40:06,17,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:41:06,37,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:42:06,57,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:43:06,77,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.025
2025-07-05 07:32:06,3,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:33:06,4,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:34:06,24,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:35:06,45,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:36:06,65,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:37:06,85,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:38:06,96,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:39:06,0,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:40:06,17,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:41:06,37,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:42:06,57,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:43:06,77,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.05
2025-07-05 07:32:06,4,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:33:06,4,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:34:06,24,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:35:06,45,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:36:06,65,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:37:06,85,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:38:06,96,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:39:06,0,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:40:06,17,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:41:06,37,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:42:06,57,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:43:06,77,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.075
2025-07-05 07:32:06,5,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.1
2025-07-05 07:33:06,4,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.1
2025-07-05 07:34:06,24,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.1
2025-07-05 07:35:06,45,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.1
2025-07-05 07:36:06,65,http_request_duration_highr_seconds_bucket,10.244.1.16:8000,prometheus.scrape.annotated_pods,0.1
